hour,Cargo,Fishing,Military,Not Available,Other,Passenger,Pleasure Craft,Tanker,Tug Tow,day,month,year
18,25594.0,16595.0,665.0,3531.0,43616.0,28205.0,78726.0,13160.0,119226.0,25,1,2023
19,25413.0,16368.0,668.0,3613.0,42691.0,28634.0,77624.0,12740.0,118442.0,25,1,2023
20,23674.0,15043.0,559.0,3386.0,37735.0,26811.0,70132.0,11485.0,109674.0,25,1,2023
21,25212.0,16397.0,583.0,3564.0,39631.0,28774.0,76968.0,12840.0,117059.0,25,1,2023
22,25304.0,16082.0,557.0,3480.0,39004.0,27999.0,74720.0,12710.0,116077.0,25,1,2023
23,25092.0,16038.0,568.0,3345.0,38402.0,27749.0,72778.0,12400.0,115697.0,25,1,2023
0,24037.0,15986.0,586.0,3202.0,37815.0,25970.0,71136.0,11729.0,114947.0,26,1,2023
1,25490.0,15954.0,603.0,3309.0,37808.0,24877.0,71224.0,12388.0,114958.0,26,1,2023
2,25658.0,16040.0,580.0,3256.0,37264.0,23659.0,71493.0,12238.0,113364.0,26,1,2023
3,26279.0,16415.0,508.0,3240.0,37113.0,22857.0,72140.0,12379.0,113551.0,26,1,2023
4,26518.0,16178.0,474.0,3270.0,37089.0,21706.0,72576.0,12335.0,113188.0,26,1,2023
5,26904.0,15905.0,469.0,3246.0,36987.0,20788.0,72538.0,12694.0,112867.0,26,1,2023
6,25157.0,14845.0,419.0,3043.0,35180.0,19478.0,69033.0,12338.0,109333.0,26,1,2023
7,26680.0,15551.0,480.0,3147.0,36597.0,20208.0,71521.0,12965.0,112739.0,26,1,2023
8,26672.0,15081.0,482.0,3161.0,36209.0,19919.0,71562.0,12812.0,112819.0,26,1,2023
9,26366.0,15224.0,462.0,3096.0,36207.0,20276.0,71443.0,12541.0,112967.0,26,1,2023
10,25645.0,15054.0,438.0,3119.0,36279.0,21481.0,72298.0,12784.0,112067.0,26,1,2023
11,25540.0,15567.0,476.0,3160.0,36758.0,23289.0,72746.0,12853.0,113408.0,26,1,2023
12,25216.0,15590.0,636.0,3370.0,37722.0,24262.0,74799.0,12842.0,114720.0,26,1,2023
13,25640.0,16032.0,707.0,3723.0,39144.0,25706.0,77684.0,13109.0,117424.0,26,1,2023
14,24993.0,15932.0,737.0,3734.0,40782.0,26468.0,78885.0,13075.0,117277.0,26,1,2023
15,24716.0,16520.0,816.0,3558.0,42027.0,27104.0,79553.0,13230.0,118541.0,26,1,2023
16,23697.0,16495.0,720.0,3592.0,41091.0,26968.0,79748.0,12569.0,118943.0,26,1,2023
17,23344.0,16385.0,577.0,3659.0,41297.0,27055.0,79672.0,12448.0,118617.0,26,1,2023
18,23662.0,16259.0,603.0,3656.0,41818.0,27099.0,78978.0,12501.0,117838.0,26,1,2023
19,23345.0,16363.0,658.0,3550.0,41726.0,27381.0,78228.0,12440.0,117639.0,26,1,2023
20,22901.0,15982.0,676.0,3350.0,40318.0,27422.0,75943.0,11974.0,116695.0,26,1,2023
21,23029.0,16329.0,649.0,3333.0,39702.0,27861.0,76038.0,11923.0,116644.0,26,1,2023
22,23462.0,16089.0,670.0,3284.0,38891.0,27610.0,74726.0,11798.0,115965.0,26,1,2023
23,23593.0,16162.0,668.0,3306.0,38470.0,27224.0,73616.0,11840.0,115885.0,26,1,2023
0,23136.0,16072.0,478.0,3204.0,38103.0,25552.0,72259.0,11812.0,114573.0,27,1,2023
1,23636.0,15761.0,555.0,3117.0,37477.0,24600.0,71172.0,11992.0,114404.0,27,1,2023
2,24016.0,16078.0,490.0,3140.0,36983.0,23224.0,71247.0,12069.0,114406.0,27,1,2023
3,23830.0,16463.0,454.0,3049.0,36984.0,21894.0,71640.0,11778.0,115214.0,27,1,2023
4,24305.0,16444.0,473.0,3095.0,36964.0,21115.0,72013.0,11783.0,115868.0,27,1,2023
5,24357.0,16346.0,410.0,3008.0,36251.0,20218.0,72272.0,11560.0,116025.0,27,1,2023
6,24220.0,16178.0,375.0,3002.0,35038.0,19170.0,70785.0,11359.0,113855.0,27,1,2023
7,24063.0,16063.0,371.0,2959.0,35153.0,18792.0,71427.0,11149.0,115052.0,27,1,2023
8,24558.0,16026.0,416.0,3040.0,35611.0,19174.0,73398.0,11372.0,115938.0,27,1,2023
9,24654.0,16076.0,460.0,3048.0,35854.0,19975.0,73415.0,11630.0,115712.0,27,1,2023
10,24323.0,16128.0,496.0,3029.0,36044.0,21105.0,73636.0,11620.0,115988.0,27,1,2023
11,23790.0,16244.0,516.0,3013.0,36691.0,22634.0,74037.0,11481.0,116341.0,27,1,2023
12,23753.0,16598.0,537.0,3138.0,38303.0,24117.0,75134.0,11493.0,117552.0,27,1,2023
13,24011.0,16728.0,611.0,3184.0,39092.0,25182.0,76133.0,11479.0,118442.0,27,1,2023
14,23038.0,16932.0,608.0,3269.0,40223.0,25703.0,76046.0,11640.0,117862.0,27,1,2023
15,23411.0,17705.0,645.0,3308.0,41128.0,26308.0,77165.0,11725.0,118308.0,27,1,2023
16,23870.0,17843.0,659.0,3338.0,41066.0,27336.0,78694.0,11662.0,118828.0,27,1,2023
17,23801.0,17937.0,724.0,3664.0,40584.0,27700.0,79680.0,11809.0,117841.0,27,1,2023
18,24123.0,17943.0,762.0,3778.0,40574.0,27841.0,80161.0,11855.0,117355.0,27,1,2023
19,23774.0,17618.0,694.0,3734.0,39958.0,27838.0,79423.0,11663.0,116057.0,27,1,2023
20,23551.0,17149.0,737.0,3594.0,38274.0,27820.0,76982.0,11647.0,113839.0,27,1,2023
21,24122.0,17531.0,687.0,3553.0,37972.0,28189.0,77380.0,11225.0,114149.0,27,1,2023
22,24312.0,16951.0,589.0,3532.0,37050.0,27869.0,76267.0,11072.0,113808.0,27,1,2023
23,24865.0,16831.0,476.0,3422.0,36792.0,28117.0,75913.0,10852.0,114203.0,27,1,2023
0,23487.0,16111.0,442.0,3214.0,36053.0,26509.0,73587.0,10415.0,113271.0,28,1,2023
1,24602.0,15551.0,474.0,3199.0,36111.0,25282.0,71820.0,10723.0,113623.0,28,1,2023
2,23845.0,15540.0,459.0,3114.0,35740.0,24499.0,71063.0,10832.0,113731.0,28,1,2023
3,24252.0,16182.0,527.0,3078.0,36241.0,23401.0,72423.0,11092.0,114703.0,28,1,2023
4,23275.0,15981.0,558.0,3055.0,35401.0,21865.0,71580.0,10863.0,114066.0,28,1,2023
5,24242.0,15919.0,573.0,3121.0,34880.0,21164.0,71528.0,10743.0,112785.0,28,1,2023
6,23653.0,15090.0,548.0,2997.0,34138.0,20310.0,70225.0,10810.0,111829.0,28,1,2023
7,23942.0,15093.0,533.0,2921.0,34414.0,19928.0,69862.0,10637.0,111468.0,28,1,2023
8,24602.0,15564.0,517.0,3014.0,35292.0,20174.0,73379.0,10991.0,112804.0,28,1,2023
9,24191.0,15623.0,521.0,3030.0,35447.0,20477.0,73220.0,11007.0,113078.0,28,1,2023
10,15911.0,11468.0,376.0,1583.0,20038.0,12199.0,62688.0,7543.0,54160.0,28,1,2023
11,13820.0,11992.0,433.0,1070.0,12807.0,10779.0,38002.0,3967.0,31070.0,28,1,2023
12,13505.0,11896.0,422.0,1096.0,12988.0,11385.0,38654.0,4008.0,30966.0,28,1,2023
13,13292.0,12391.0,416.0,1081.0,13034.0,12488.0,39013.0,3976.0,31225.0,28,1,2023
14,8753.0,10733.0,218.0,513.0,10833.0,9214.0,24817.0,1792.0,25555.0,28,1,2023
15,9221.0,11467.0,190.0,548.0,11740.0,10260.0,25952.0,2039.0,26830.0,28,1,2023
16,9272.0,11556.0,199.0,647.0,11879.0,10239.0,26606.0,2046.0,26856.0,28,1,2023
17,9159.0,11534.0,217.0,696.0,11608.0,10594.0,26655.0,2000.0,26787.0,28,1,2023
18,9138.0,11903.0,219.0,745.0,11435.0,11003.0,26848.0,1967.0,26978.0,28,1,2023
19,9124.0,12005.0,213.0,784.0,11185.0,11375.0,27254.0,2018.0,26731.0,28,1,2023
20,23548.0,15843.0,616.0,3443.0,38301.0,28446.0,84607.0,11807.0,113184.0,28,1,2023
21,16089.0,13919.0,367.0,1850.0,22408.0,18329.0,67442.0,6868.0,57705.0,28,1,2023
22,21229.0,14936.0,386.0,3234.0,35996.0,26030.0,74129.0,11103.0,103249.0,28,1,2023
23,23398.0,16604.0,439.0,3451.0,39605.0,27943.0,77760.0,12224.0,112492.0,28,1,2023
0,23181.0,16487.0,420.0,3270.0,38510.0,26676.0,74501.0,11829.0,111653.0,29,1,2023
1,23704.0,16658.0,469.0,3145.0,37777.0,25842.0,71572.0,11866.0,112211.0,29,1,2023
2,24440.0,16657.0,464.0,3170.0,37786.0,25318.0,71822.0,11651.0,113351.0,29,1,2023
3,24306.0,16802.0,481.0,3194.0,38193.0,23965.0,70876.0,11521.0,113146.0,29,1,2023
4,23954.0,16772.0,442.0,3174.0,38309.0,22630.0,70332.0,11421.0,112386.0,29,1,2023
5,23455.0,17145.0,420.0,3186.0,37483.0,22014.0,69924.0,11157.0,111127.0,29,1,2023
6,23143.0,17276.0,410.0,3253.0,37177.0,21857.0,69976.0,11177.0,112118.0,29,1,2023
7,22669.0,16843.0,413.0,3211.0,36241.0,20829.0,68905.0,11114.0,110357.0,29,1,2023
8,23065.0,17584.0,427.0,3202.0,36562.0,20778.0,71153.0,11620.0,112937.0,29,1,2023
9,22721.0,17496.0,405.0,3186.0,35619.0,20333.0,71553.0,11519.0,112376.0,29,1,2023
10,22656.0,17509.0,412.0,3214.0,35549.0,20639.0,71512.0,11584.0,112653.0,29,1,2023
11,22338.0,17714.0,419.0,3179.0,35362.0,21049.0,71038.0,11603.0,112213.0,29,1,2023
12,21928.0,17645.0,421.0,3315.0,35876.0,21670.0,71844.0,11439.0,112061.0,29,1,2023
13,22354.0,18213.0,416.0,3432.0,37304.0,22681.0,73829.0,11931.0,113900.0,29,1,2023
14,22461.0,17897.0,418.0,3414.0,37831.0,23193.0,74035.0,11898.0,113618.0,29,1,2023
15,22978.0,17745.0,425.0,3320.0,38905.0,24386.0,77988.0,12113.0,114471.0,29,1,2023
16,22861.0,18035.0,440.0,3316.0,39049.0,25225.0,80227.0,12329.0,114721.0,29,1,2023
17,22857.0,17578.0,457.0,3391.0,38352.0,25690.0,81976.0,12539.0,114652.0,29,1,2023
18,22756.0,17762.0,448.0,3524.0,38588.0,26611.0,82947.0,12806.0,115176.0,29,1,2023
19,22729.0,17425.0,442.0,3465.0,38647.0,27372.0,83486.0,12746.0,114677.0,29,1,2023
20,22362.0,17080.0,469.0,3390.0,38595.0,27186.0,81735.0,12535.0,114365.0,29,1,2023
21,22292.0,16949.0,452.0,3368.0,39052.0,27375.0,79809.0,12456.0,114768.0,29,1,2023
22,21903.0,16701.0,448.0,3186.0,38832.0,27549.0,76561.0,12231.0,114229.0,29,1,2023
23,22162.0,16613.0,453.0,3151.0,39285.0,26809.0,75192.0,12399.0,113271.0,29,1,2023
0,22552.0,16496.0,426.0,3096.0,39288.0,25532.0,73809.0,12829.0,113014.0,30,1,2023
1,23205.0,16229.0,429.0,3253.0,39310.0,24799.0,72173.0,13428.0,113033.0,30,1,2023
2,22948.0,16183.0,426.0,3320.0,38689.0,23668.0,71460.0,13337.0,112454.0,30,1,2023
3,22885.0,16281.0,432.0,3329.0,38574.0,22747.0,71274.0,12929.0,112409.0,30,1,2023
4,22660.0,16350.0,446.0,3355.0,38273.0,21681.0,71077.0,12559.0,112652.0,30,1,2023
5,22188.0,16374.0,442.0,3410.0,38235.0,21171.0,71933.0,12642.0,112088.0,30,1,2023
6,22024.0,16454.0,443.0,3369.0,38545.0,20740.0,71808.0,12671.0,111293.0,30,1,2023
7,21862.0,16472.0,436.0,3395.0,38752.0,20727.0,72168.0,12373.0,111981.0,30,1,2023
8,22160.0,16705.0,439.0,3390.0,39022.0,21000.0,72789.0,12664.0,111816.0,30,1,2023
9,21793.0,16947.0,437.0,3314.0,38832.0,21136.0,72381.0,12146.0,112252.0,30,1,2023
10,21264.0,17539.0,423.0,3318.0,38846.0,22371.0,72365.0,12165.0,111438.0,30,1,2023
11,21489.0,17820.0,476.0,3299.0,39308.0,24310.0,73270.0,11819.0,110690.0,30,1,2023
12,21579.0,17974.0,475.0,3512.0,40930.0,25405.0,74382.0,11711.0,111882.0,30,1,2023
13,21856.0,17909.0,511.0,3652.0,41983.0,26855.0,76136.0,11723.0,115258.0,30,1,2023
14,21548.0,17662.0,499.0,3719.0,43402.0,27211.0,77712.0,11779.0,116055.0,30,1,2023
15,22458.0,17512.0,603.0,3604.0,45025.0,28087.0,80694.0,11717.0,117837.0,30,1,2023
16,22541.0,17219.0,676.0,3524.0,44927.0,28276.0,81348.0,12253.0,117429.0,30,1,2023
17,21947.0,17192.0,582.0,3533.0,42337.0,27946.0,79970.0,11821.0,112618.0,30,1,2023
18,23159.0,17118.0,544.0,3869.0,43680.0,28712.0,82415.0,12379.0,116488.0,30,1,2023
19,23490.0,17097.0,600.0,3878.0,43676.0,29086.0,82220.0,12522.0,117231.0,30,1,2023
20,23197.0,16865.0,532.0,3743.0,42196.0,28715.0,79834.0,12260.0,115071.0,30,1,2023
21,23635.0,17031.0,521.0,3652.0,42051.0,28862.0,78903.0,12012.0,115367.0,30,1,2023
22,23800.0,16697.0,518.0,3533.0,41724.0,28459.0,75627.0,11867.0,114224.0,30,1,2023
23,23814.0,16922.0,487.0,3370.0,40695.0,28195.0,73390.0,11610.0,113654.0,30,1,2023
0,23848.0,16992.0,449.0,3235.0,39293.0,26425.0,72551.0,11844.0,112523.0,31,1,2023
1,23982.0,17108.0,446.0,3229.0,39469.0,25619.0,71901.0,11464.0,111984.0,31,1,2023
2,24139.0,17218.0,452.0,3121.0,39247.0,24596.0,71002.0,11177.0,111267.0,31,1,2023
3,24240.0,17306.0,442.0,3074.0,38675.0,22873.0,71707.0,11151.0,111344.0,31,1,2023
4,24087.0,17165.0,437.0,3063.0,37956.0,21688.0,72236.0,11414.0,110828.0,31,1,2023
5,23672.0,17138.0,448.0,3040.0,37102.0,20674.0,72358.0,11258.0,109477.0,31,1,2023
6,22389.0,16454.0,446.0,2795.0,34348.0,18827.0,68193.0,10484.0,102327.0,31,1,2023
7,23782.0,17181.0,483.0,2968.0,37031.0,19935.0,72522.0,11187.0,110058.0,31,1,2023
8,24031.0,16981.0,484.0,2985.0,36809.0,19316.0,73201.0,11465.0,109916.0,31,1,2023
9,24014.0,16656.0,492.0,3071.0,36130.0,19318.0,72778.0,11415.0,109041.0,31,1,2023
10,23997.0,15957.0,514.0,3056.0,36764.0,21362.0,73429.0,11058.0,109084.0,31,1,2023
11,23469.0,15954.0,559.0,3103.0,38060.0,23402.0,74407.0,10834.0,109577.0,31,1,2023
12,23173.0,16155.0,612.0,3292.0,39237.0,25015.0,75392.0,10803.0,110851.0,31,1,2023
13,23456.0,16696.0,611.0,3521.0,41298.0,26408.0,77258.0,10929.0,114679.0,31,1,2023
14,23288.0,17002.0,600.0,3648.0,43552.0,27322.0,78258.0,11233.0,115788.0,31,1,2023
15,23506.0,17106.0,595.0,3558.0,45099.0,27031.0,79400.0,11724.0,115279.0,31,1,2023
16,23885.0,17063.0,695.0,3575.0,45173.0,27903.0,80562.0,12081.0,116875.0,31,1,2023
17,23947.0,17234.0,805.0,3608.0,44790.0,27749.0,80216.0,12253.0,116450.0,31,1,2023
18,24044.0,16717.0,779.0,3597.0,45104.0,27821.0,81311.0,12473.0,116816.0,31,1,2023
19,23910.0,16523.0,741.0,3511.0,44158.0,28202.0,81156.0,12565.0,116791.0,31,1,2023
20,24087.0,16097.0,783.0,3587.0,42533.0,28527.0,79903.0,12616.0,116470.0,31,1,2023
21,24182.0,15498.0,696.0,3526.0,40915.0,28488.0,78066.0,12547.0,116433.0,31,1,2023
22,24340.0,15369.0,720.0,3434.0,40563.0,27810.0,75254.0,12500.0,115642.0,31,1,2023
23,24447.0,15625.0,590.0,3440.0,40448.0,27497.0,74225.0,12775.0,115621.0,31,1,2023
0,24379.0,15935.0,533.0,3424.0,39257.0,25899.0,72437.0,12549.0,113542.0,1,2,2023
1,24183.0,15557.0,498.0,3273.0,37441.0,23840.0,70068.0,12436.0,112243.0,1,2,2023
2,24720.0,16188.0,490.0,3189.0,36902.0,23723.0,71691.0,12609.0,113568.0,1,2,2023
3,24670.0,16753.0,504.0,3310.0,36936.0,22178.0,71595.0,12488.0,113566.0,1,2,2023
4,24710.0,16557.0,438.0,3241.0,36761.0,21154.0,71576.0,12273.0,112612.0,1,2,2023
5,25019.0,16492.0,515.0,3177.0,37280.0,21063.0,71458.0,12274.0,113135.0,1,2,2023
6,24379.0,15980.0,481.0,3055.0,37163.0,20255.0,70551.0,11927.0,111796.0,1,2,2023
7,24206.0,15948.0,457.0,3009.0,36825.0,19734.0,72128.0,12178.0,112046.0,1,2,2023
8,24137.0,16263.0,457.0,3078.0,36684.0,19815.0,72845.0,11841.0,112117.0,1,2,2023
9,24147.0,16337.0,470.0,3096.0,36625.0,19912.0,71919.0,11711.0,112115.0,1,2,2023
10,23898.0,16859.0,461.0,3146.0,36827.0,21844.0,71994.0,11071.0,112493.0,1,2,2023
11,23657.0,17011.0,471.0,3332.0,37786.0,23518.0,73768.0,11169.0,112653.0,1,2,2023
12,23883.0,17132.0,534.0,3479.0,39843.0,24985.0,75180.0,11396.0,114848.0,1,2,2023
13,23831.0,17542.0,587.0,3661.0,41682.0,26004.0,76224.0,11587.0,116774.0,1,2,2023
14,23707.0,17636.0,698.0,3780.0,42722.0,26764.0,76913.0,11992.0,117540.0,1,2,2023
15,23588.0,17261.0,667.0,3780.0,43658.0,27395.0,79940.0,11671.0,116067.0,1,2,2023
16,23635.0,17624.0,758.0,3771.0,43914.0,28103.0,81192.0,11747.0,116819.0,1,2,2023
17,23488.0,18012.0,850.0,3848.0,42966.0,28010.0,81048.0,11651.0,116525.0,1,2,2023
18,23784.0,17608.0,750.0,3806.0,43096.0,28374.0,80527.0,12055.0,116614.0,1,2,2023
19,24239.0,17784.0,745.0,3804.0,43220.0,29082.0,81107.0,12263.0,117201.0,1,2,2023
20,23935.0,17306.0,796.0,3559.0,42189.0,28624.0,79443.0,12626.0,116939.0,1,2,2023
21,24587.0,17335.0,740.0,3501.0,41895.0,28979.0,79396.0,12716.0,118136.0,1,2,2023
22,23979.0,16982.0,708.0,3395.0,40658.0,28421.0,74975.0,12506.0,115829.0,1,2,2023
23,24477.0,16955.0,627.0,3361.0,41083.0,28313.0,75135.0,12710.0,117236.0,1,2,2023
0,23677.0,16935.0,549.0,3303.0,39566.0,25971.0,72375.0,12723.0,115795.0,2,2,2023
1,23888.0,16730.0,512.0,3302.0,38336.0,24494.0,71493.0,12766.0,115231.0,2,2,2023
2,24148.0,16597.0,488.0,3219.0,37200.0,23390.0,71379.0,12737.0,113969.0,2,2,2023
3,24077.0,16629.0,521.0,3075.0,37416.0,21877.0,71253.0,12111.0,112491.0,2,2,2023
4,24959.0,16779.0,496.0,3101.0,37801.0,21403.0,72349.0,12367.0,113722.0,2,2,2023
5,24416.0,16906.0,496.0,3068.0,36682.0,20177.0,71686.0,12082.0,113080.0,2,2,2023
6,21746.0,15442.0,441.0,2748.0,33309.0,17858.0,66043.0,10546.0,104021.0,2,2,2023
7,23197.0,16097.0,547.0,2989.0,35696.0,18783.0,70976.0,11244.0,110842.0,2,2,2023
8,23863.0,16161.0,584.0,3077.0,35894.0,18744.0,72020.0,11159.0,111661.0,2,2,2023
9,23541.0,16152.0,572.0,3008.0,35360.0,18594.0,71874.0,11287.0,110544.0,2,2,2023
10,23330.0,16219.0,537.0,3106.0,35520.0,20534.0,73318.0,11178.0,111679.0,2,2,2023
11,18285.0,12699.0,401.0,2554.0,29357.0,18209.0,55964.0,8887.0,89913.0,2,2,2023
12,23003.0,16650.0,547.0,3395.0,38224.0,24051.0,76231.0,11416.0,114410.0,2,2,2023
13,22721.0,16585.0,564.0,3613.0,40391.0,25004.0,76689.0,11527.0,115536.0,2,2,2023
14,19643.0,14350.0,519.0,3272.0,36977.0,22792.0,67581.0,10262.0,101937.0,2,2,2023
15,20268.0,14648.0,579.0,3430.0,39121.0,23754.0,69360.0,10707.0,104496.0,2,2,2023
16,22682.0,16335.0,685.0,3688.0,42920.0,26793.0,80733.0,12116.0,116820.0,2,2,2023
17,22665.0,16649.0,708.0,3565.0,42748.0,27036.0,79760.0,11869.0,116523.0,2,2,2023
18,24395.0,17018.0,767.0,3662.0,44599.0,28391.0,81610.0,12573.0,118224.0,2,2,2023
19,24482.0,16735.0,747.0,3709.0,43471.0,28594.0,80666.0,12287.0,116822.0,2,2,2023
20,24033.0,16370.0,661.0,3542.0,41089.0,28896.0,78306.0,12201.0,114623.0,2,2,2023
21,24150.0,16347.0,716.0,3596.0,41117.0,29686.0,77875.0,12695.0,117078.0,2,2,2023
22,23795.0,16265.0,686.0,3502.0,39738.0,28693.0,73607.0,12711.0,115728.0,2,2,2023
23,23995.0,16417.0,623.0,3401.0,39326.0,28744.0,73120.0,12693.0,116128.0,2,2,2023
0,19983.0,14855.0,484.0,2690.0,31268.0,21634.0,66858.0,10523.0,92839.0,3,2,2023
1,22191.0,17017.0,596.0,3184.0,36723.0,23916.0,69021.0,11740.0,114488.0,3,2,2023
2,23027.0,17076.0,611.0,3309.0,37500.0,24158.0,70374.0,11688.0,116157.0,3,2,2023
3,23065.0,17211.0,547.0,3188.0,37118.0,22533.0,70195.0,11859.0,114544.0,3,2,2023
4,23141.0,17125.0,510.0,3186.0,36716.0,21571.0,70229.0,11894.0,114245.0,3,2,2023
5,22420.0,16937.0,523.0,3200.0,36056.0,20606.0,70292.0,11348.0,112596.0,3,2,2023
6,21036.0,16231.0,486.0,2977.0,33577.0,18944.0,66791.0,10091.0,103819.0,3,2,2023
7,22582.0,16999.0,516.0,3193.0,36408.0,20063.0,71542.0,11021.0,112672.0,3,2,2023
8,22146.0,16868.0,517.0,3259.0,35823.0,19612.0,70981.0,10769.0,111132.0,3,2,2023
9,22371.0,16711.0,519.0,3196.0,35956.0,20006.0,70754.0,10794.0,111692.0,3,2,2023
10,22198.0,16923.0,524.0,3276.0,35922.0,21238.0,72663.0,11151.0,112037.0,3,2,2023
11,22134.0,16445.0,541.0,3401.0,36046.0,22709.0,75173.0,11210.0,112091.0,3,2,2023
12,22312.0,15966.0,631.0,3464.0,37886.0,23960.0,76381.0,11556.0,113579.0,3,2,2023
13,22367.0,16070.0,666.0,3544.0,38482.0,25502.0,77021.0,11916.0,115658.0,3,2,2023
14,21861.0,15997.0,688.0,3376.0,39182.0,26333.0,75603.0,12093.0,115632.0,3,2,2023
15,21958.0,15455.0,756.0,3475.0,39961.0,26340.0,77069.0,12408.0,115161.0,3,2,2023
16,21936.0,15959.0,748.0,3557.0,39349.0,26648.0,78928.0,12721.0,114854.0,3,2,2023
17,21812.0,15747.0,735.0,3522.0,39339.0,27255.0,78353.0,12474.0,114433.0,3,2,2023
18,22581.0,15534.0,699.0,3588.0,40128.0,28575.0,78336.0,13113.0,114279.0,3,2,2023
19,22463.0,15131.0,616.0,3567.0,39547.0,28308.0,78598.0,12730.0,113276.0,3,2,2023
20,22099.0,14887.0,574.0,3561.0,38172.0,28505.0,76935.0,12316.0,110676.0,3,2,2023
21,22028.0,15224.0,532.0,3679.0,37917.0,28693.0,75916.0,12506.0,111396.0,3,2,2023
22,21883.0,15206.0,519.0,3568.0,37255.0,28489.0,72976.0,12412.0,111482.0,3,2,2023
23,21844.0,15264.0,537.0,3418.0,37561.0,28081.0,72262.0,12511.0,111426.0,3,2,2023
0,21955.0,15416.0,546.0,3326.0,36864.0,26704.0,71521.0,12115.0,111952.0,4,2,2023
1,22250.0,15537.0,581.0,3172.0,36318.0,24696.0,71221.0,11793.0,111573.0,4,2,2023
2,22751.0,15470.0,546.0,3150.0,36275.0,24179.0,71263.0,11901.0,112070.0,4,2,2023
3,22657.0,15459.0,492.0,3117.0,35722.0,22493.0,70550.0,11542.0,111885.0,4,2,2023
4,22439.0,15337.0,502.0,3140.0,35402.0,21677.0,71025.0,11524.0,112018.0,4,2,2023
5,22416.0,15329.0,510.0,3192.0,35287.0,20673.0,71014.0,11486.0,111689.0,4,2,2023
6,21826.0,14868.0,493.0,3079.0,33819.0,19244.0,68398.0,10789.0,108406.0,4,2,2023
7,21778.0,14970.0,506.0,2980.0,33563.0,18907.0,69105.0,10487.0,108691.0,4,2,2023
8,22505.0,15276.0,505.0,3079.0,34097.0,19253.0,70620.0,10707.0,111397.0,4,2,2023
9,23196.0,15497.0,510.0,3005.0,34600.0,19763.0,70384.0,11268.0,112042.0,4,2,2023
10,23296.0,15512.0,509.0,3040.0,35104.0,20376.0,71632.0,11520.0,113220.0,4,2,2023
11,22838.0,15558.0,469.0,3017.0,35572.0,21165.0,71610.0,11577.0,113494.0,4,2,2023
12,22834.0,15969.0,536.0,3233.0,36751.0,22155.0,73718.0,11667.0,115199.0,4,2,2023
13,22903.0,15918.0,548.0,3379.0,37782.0,22955.0,74222.0,11852.0,116389.0,4,2,2023
14,21927.0,16238.0,553.0,3209.0,37648.0,22850.0,74261.0,11534.0,114836.0,4,2,2023
15,22252.0,16259.0,580.0,3347.0,38851.0,24413.0,75588.0,11849.0,115565.0,4,2,2023
16,21989.0,16405.0,558.0,3365.0,38851.0,25202.0,76385.0,12301.0,114968.0,4,2,2023
17,22035.0,16449.0,513.0,3441.0,38812.0,26074.0,77418.0,12451.0,114572.0,4,2,2023
18,21873.0,16339.0,555.0,3422.0,38625.0,26991.0,78031.0,12500.0,113224.0,4,2,2023
19,21785.0,16427.0,559.0,3530.0,38960.0,27514.0,80398.0,12614.0,113354.0,4,2,2023
20,21644.0,16011.0,630.0,3531.0,37708.0,27090.0,79106.0,12357.0,112367.0,4,2,2023
21,21654.0,15767.0,677.0,3403.0,37626.0,27651.0,78694.0,12125.0,112372.0,4,2,2023
22,21787.0,15811.0,681.0,3290.0,37367.0,27518.0,77445.0,12043.0,111845.0,4,2,2023
23,21570.0,15911.0,721.0,3267.0,37224.0,27528.0,76184.0,11958.0,111977.0,4,2,2023
0,20360.0,15790.0,611.0,3086.0,35862.0,24934.0,73523.0,11235.0,111117.0,5,2,2023
1,21190.0,15837.0,640.0,3067.0,36514.0,24885.0,73247.0,11607.0,112199.0,5,2,2023
2,20935.0,15843.0,622.0,3055.0,36592.0,23636.0,72372.0,11324.0,112666.0,5,2,2023
3,21219.0,15899.0,606.0,3045.0,36780.0,23137.0,71168.0,11098.0,111968.0,5,2,2023
4,21591.0,15983.0,577.0,3057.0,37366.0,22446.0,71850.0,11082.0,112042.0,5,2,2023
5,21549.0,16341.0,572.0,3031.0,37258.0,22204.0,71466.0,10749.0,111763.0,5,2,2023
6,20538.0,15225.0,544.0,2819.0,35050.0,20381.0,66538.0,10187.0,104548.0,5,2,2023
7,22042.0,15972.0,537.0,3044.0,37050.0,21036.0,70524.0,10698.0,112178.0,5,2,2023
8,21779.0,16061.0,542.0,3004.0,36874.0,20582.0,71827.0,10297.0,112191.0,5,2,2023
9,22234.0,16057.0,556.0,3038.0,37257.0,20951.0,71882.0,10966.0,112390.0,5,2,2023
10,22407.0,16262.0,548.0,3015.0,37127.0,21537.0,71407.0,11118.0,112044.0,5,2,2023
11,22136.0,16336.0,534.0,3057.0,37398.0,22174.0,71487.0,11190.0,112261.0,5,2,2023
12,21564.0,16271.0,578.0,3233.0,37882.0,23010.0,72952.0,11350.0,113247.0,5,2,2023
13,22006.0,16489.0,586.0,3265.0,38823.0,23712.0,75271.0,11454.0,114902.0,5,2,2023
14,21388.0,16182.0,599.0,3303.0,38641.0,24303.0,76312.0,11255.0,113162.0,5,2,2023
15,21323.0,16246.0,559.0,3286.0,38980.0,24469.0,77706.0,11049.0,113134.0,5,2,2023
16,21540.0,16562.0,641.0,3379.0,38887.0,25343.0,78440.0,11170.0,112927.0,5,2,2023
